outcome,model_stage,term,term_variable,main_odds_ratio,main_p_value,main_conf_low_or,main_conf_high_or,strict_odds_ratio,strict_p_value,strict_conf_low_or,strict_conf_high_or,main_direction,strict_direction,same_direction,main_significant_05,strict_significant_05,both_significant_05,either_significant_05,absolute_log_or_difference,robustness_status
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1BC43,num_H1BC4,0.18615705096805596,0.04088800245238425,0.03719841851409575,0.9316107783450962,0.1841305938247564,0.03852098812992202,0.03711932735146651,0.913380656422858,lower_odds,lower_odds,TRUE,TRUE,TRUE,TRUE,TRUE,0.010945422581271735,robust_significant_same_direction
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1BC44,num_H1BC4,0.33439227937253374,0.14331999061367354,0.07716586612515446,1.4490629357104858,0.33362520448474925,0.14225606439878014,0.07705348579017818,1.444526174592333,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.002296572300773514,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1HS9,num_H1HS9,8.396059363980015,1.974840455260833e-6,3.504084300375406,20.117613276576773,8.333319001708846,2.1674954955779105e-6,3.4765408285401587,19.97508702160192,higher_odds,higher_odds,TRUE,TRUE,TRUE,TRUE,TRUE,0.007500656037103148,robust_significant_same_direction
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1MO105,num_H1MO10,2.198103125634119,0.5160660021249623,0.2041449221204951,23.66778120530783,2.141746493782607,0.52998275411438,0.19893007749171987,23.058745572654903,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.025973158041658895,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1MO102,num_H1MO10,0.4355449817780001,0.6498874668215431,0.01204120821290313,15.75418577586924,0.43482234724301305,0.6478575038754532,0.01220352651166526,15.493101398287816,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.0016605280941471845,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1MO104,num_H1MO10,1.4004798917536163,0.778981226594448,0.13330948884378666,14.712710582099245,1.3949545335094806,0.7808636623236865,0.13373081470393003,14.55085841559198,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.003953135433781729,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1MO103,num_H1MO10,1.117663978012967,0.925862440176064,0.10736331000109614,11.635006109023797,1.1245044146282932,0.9217115442734748,0.10833595137243716,11.672119573412791,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.006101645050620774,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1MO95,num_H1MO9,4.935685691207259,0.19073314175017492,0.4519900563600652,53.89718844385721,4.973455922009258,0.188774404047949,0.4550826177646659,54.35334781553918,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.00762334724752689,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1MO94,num_H1MO9,1.8262308280974724,0.6063137358362634,0.1849128627789191,18.03616572353342,1.865653790635274,0.59114219703227,0.19179848997912077,18.14750505538741,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.02135736358008311,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1MO92,num_H1MO9,0.6872096136423101,0.7856128355778426,0.04606915984338252,10.251045486566412,0.6999447109199964,0.7950005675856566,0.04747553105658975,10.319475895085844,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.01836198736750555,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1MO93,num_H1MO9,1.2046973259594376,0.877327004307775,0.11325780924365492,12.814088996296965,1.2368277571118191,0.8591981523785811,0.1181841809353303,12.943719613366184,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.026321487668595628,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M3_knowledge_attitudes,num_H1TS8,num_H1TS8,0.32537147534113253,0.05807563375197361,0.10195473261442511,1.0383686392080893,0.32560854530409017,0.05864112686288243,0.10184000728115866,1.0410537823543593,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,7.283479244200031e-4,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,a_age_wave1,a_age_wave1,1.512185910165356,0.2116693619705659,0.790475432042147,2.8928239059815612,1.5735386577871626,0.1907901603597299,0.7981132680529588,3.1023465047649457,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.03977077858804007,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,a_grade_wave111,a_grade_wave1,1.597515936021645,0.5439817131684923,0.351943605027183,7.251324159295353,1.5608806478067472,0.5631919941344365,0.3450914732349168,7.060007521655271,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.023199703014162798,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,a_grade_wave112,a_grade_wave1,1.5699933330040188,0.5464332534222744,0.3625997985552252,6.797794911906597,1.5047312778430293,0.5818427068836466,0.35156789300492386,6.440338448333232,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.0424570435267973,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC15,num_H1BC1,0.3714252512431875,0.13267534708937348,0.10221875911496751,1.3496223047073217,0.37600553526925456,0.13729093391390476,0.10356154313288073,1.365180145797099,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.01225622878865995,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC12,num_H1BC1,1.674043000257089,0.6363756225810089,0.19783004477242977,14.165795544015923,1.6490038542012104,0.6459875129831723,0.19523236924909623,13.92808847031412,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.015070277997457415,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC13,num_H1BC1,1.3192578884421984,0.7736757631600433,0.19969078595421408,8.715681937453153,1.3139215098400512,0.7762741721517342,0.19996203872757573,8.633587379914436,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.004053188256962437,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC14,num_H1BC1,0.8328785031904634,0.7926341465567677,0.213103512910546,3.255162674713739,0.830220568441554,0.7890038029316078,0.21255115441387043,3.2428249762469297,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.003196366418817348,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC42,num_H1BC4,6.930211021318847e-8,2.0353708269188922e-47,8.086545841554228e-9,5.939226183967122e-7,6.761179580972753e-8,6.489178072117263e-48,7.964550342814024e-9,5.739627142592892e-7,lower_odds,lower_odds,TRUE,TRUE,TRUE,TRUE,TRUE,0.024692894085703188,robust_significant_same_direction
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC43,num_H1BC4,0.1810700505291972,0.14473031961567137,0.01823936524730901,1.797560537556713,0.17896947054509826,0.13899719670135124,0.01834362942127873,1.7461141768399282,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.011668740210908135,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC45,num_H1BC4,0.31913836204840973,0.30057655220418394,0.03674432751052951,2.771837206756764,0.31640901976666974,0.2919862502944938,0.03724617448776491,2.687918132977435,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.00858900260992601,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1BC44,num_H1BC4,0.43227194535850383,0.381299688279773,0.06615864885781644,2.824408266644166,0.4302035396514293,0.37544883004951146,0.06665662761975691,2.77654439082008,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.004796448614452387,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1HS9,num_H1HS9,7.066969805846741,1.5304102952396547e-4,2.575329055734697,19.392497485142503,6.968500757932331,1.857230361175012e-4,2.5247705000135707,19.233432430013917,higher_odds,higher_odds,TRUE,TRUE,TRUE,TRUE,TRUE,0.014031686800675569,robust_significant_same_direction
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO103,num_H1MO10,0.5375757858614829,0.5842269405524856,0.05823395611216516,4.962529507491609,0.5515835065857957,0.5985126043314936,0.06025710368295275,5.049103693039862,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.02572349741684421,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO105,num_H1MO10,1.8401502150044695,0.6286452392083843,0.1555031766945621,21.775457490698383,1.8267056750932145,0.6315415984970573,0.15575634164105245,21.423549039869503,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.007333039836194377,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO102,num_H1MO10,0.4634533299347905,0.6818341017025603,0.0117366501090896,18.300706507498216,0.4609547226259848,0.6790414953932078,0.01177006784274534,18.052509055176216,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.005405866785121449,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO104,num_H1MO10,0.9206107800970704,0.9494380502738315,0.07143588516459604,11.864124123025125,0.9168559913478678,0.946632947870734,0.07221235974926452,11.641011480434871,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.004086924491795277,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO142,num_H1MO14,0.43914754851976046,0.2174393856496103,0.11883057227442036,1.6229036491178177,0.438713776341113,0.21679011131200843,0.11874636899058616,1.6208476872816089,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,9.882476916709404e-4,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO143,num_H1MO14,2.1648253975157,0.3241088160295875,0.46658830511757743,10.044120159737064,2.2017755098843272,0.3138191159020097,0.4742576000129581,10.221903446131243,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.016924374418503696,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO145,num_H1MO14,1.3376799890701982,0.7560545022646822,0.21347794807555487,8.382073039813646,1.353339823046135,0.7460769763343527,0.21686394991380645,8.445519310012081,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.011638718286759164,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO144,num_H1MO14,1.0425007431504527,0.9612296187343504,0.19469881101458963,5.581995050744336,1.0902776506846603,0.9177532909001024,0.21144550871482545,5.621804704235443,higher_odds,higher_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.044810001658100444,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO52,num_H1MO5,0.3544897750228778,0.16265668744754697,0.08273150271788003,1.5189256385719203,0.35636785644379904,0.16251500863997329,0.08382977496160378,1.514951568992241,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.005283999798429306,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO54,num_H1MO5,0.19868780908774628,0.21188135794500357,0.01573322829450017,2.5091382862529583,0.1963124009500752,0.2071503691031147,0.01566271726428284,2.4605282797682975,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.012027521571049693,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO53,num_H1MO5,0.7421330491568771,0.6926992572750358,0.1691459747903509,3.256131062731636,0.7292349220766362,0.6787979744848908,0.16366038841772929,3.24931143520682,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.01753260602302298,same_direction_not_statistically_prioritized
a_H1CO16C_yesno,M6_final_parsimonious_model,num_H1MO55,num_H1MO5,0.970281975541936,0.9749173112311988,0.1480122030380435,6.360604684869007,0.9501904224379418,0.9582541279393032,0.1403142042405658,6.434571922204374,lower_odds,lower_odds,TRUE,FALSE,FALSE,FALSE,FALSE,0.02092431650863681,same_direction_not_statistically_prioritized
