model_id,sample_name,outcome,model_stage,term,term_variable,estimate_log_odds,std_error,statistic,p_value,odds_ratio,conf_low_or,conf_high_or,significance,coefficient_status,or_interpretation_flag
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M1_family_context,num_H1PR53,num_H1PR5,-0.5230388691366088,0.603141947653492,-0.8671903374843647,0.385930037175113,0.5927166201643862,0.18173656481524145,1.9330892062158649,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M1_family_context,num_H1WP81,num_H1WP8,-0.16597671840870426,0.39509530387109915,-0.42009286565161147,0.6744576553784218,0.8470659550031977,0.3904858624792459,1.8375075798387326,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M1_family_context,num_H1PR52,num_H1PR5,-0.24389116725869125,0.5957867112892383,-0.4093598642556643,0.6823144848182815,0.7835729080100845,0.24374489293490692,2.518971760903102,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M1_family_context,num_H1WP82,num_H1WP8,-0.08063113217511533,0.40423135790012543,-0.19946778150505853,0.8419148355434712,0.9225339217718462,0.4177280761560085,2.037375233791791,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M1_family_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M1_family_context,a_grade_wave112,a_grade_wave1,0.07539844916448522,0.396894650580242,0.18997093826852066,0.849349009735143,1.0783137184987086,0.4953379282646566,2.3474085248752745,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,a_age_wave1,a_age_wave1,0.48551526344320234,0.12001072388802905,4.045598990771791,5.342159994868737e-5,1.6250121024950075,1.2844032898528146,2.0559464103816256,***,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED195,num_H1ED19,1.2950564405115854,0.40730532131274466,3.1795716204679567,0.0014889989894085135,3.651202044037139,1.643351921760442,8.112246798664918,**,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED244,num_H1ED24,0.8464873103614144,0.31036261380394337,2.7274139110587012,0.006418091412467483,2.331442816222676,1.2689332505452624,4.283618230494494,**,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED203,num_H1ED20,0.6414284986874659,0.3097150097444421,2.071028133950413,0.03843607786581554,1.8991919356610487,1.0349851508280348,3.4850065294118036,*,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED245,num_H1ED24,0.7133317932883482,0.3688603286190694,1.9338804906423601,0.05321581837995391,2.0407793991318153,0.9904118118252436,4.205099844523746,.,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1PR26,num_H1PR2,1.1121857826250563,0.8586325621846268,1.2952988642724097,0.19531049904627384,3.040998096121205,0.5651104731459414,16.364356811742468,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED202,num_H1ED20,0.3072519832421577,0.27013241483836137,1.1374124924104627,0.2554509655112148,1.3596835423759925,0.8007491517274093,2.3087621528164592,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED233,num_H1ED23,-0.31237551712280914,0.30718955867421827,-1.0168819489535148,0.30928639477142056,0.7317067082339191,0.40073013746604885,1.3360480203959653,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED232,num_H1ED23,-0.26543179656818805,0.2612456742026574,-1.0160237002136285,0.3096948402469451,0.7668747445913829,0.4595657220133112,1.2796795881897056,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,a_grade_wave111,a_grade_wave1,0.1964637198109526,0.24240943834339618,0.8104623365887385,0.41773471436944154,1.217091163779675,0.7567980943061089,1.9573396287536167,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED193,num_H1ED19,0.23068167258232655,0.32256839693687733,0.7151403385232067,0.47457445222751504,1.2594582555363782,0.6692802582579985,2.370061088560101,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED242,num_H1ED24,0.139221072775224,0.22438263258596927,0.6204627834637927,0.534997291764306,1.1493781681402089,0.7403968986112153,1.7842729701803361,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED204,num_H1ED20,0.2316242301476297,0.3847052143008955,0.6020823777201674,0.5471619205464264,1.260645927079788,0.5930966016981724,2.6795435160352152,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1PR24,num_H1PR2,-0.2573123959210642,0.450565309906151,-0.5710878983884938,0.5679801270809208,0.7731266544230292,0.3196845970905393,1.8697329468459243,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED243,num_H1ED24,0.15133009087176694,0.27188375674407056,0.5565984988732404,0.5778406640882612,1.163380616029569,0.6827940021167096,1.9822295649310557,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,a_grade_wave112,a_grade_wave1,0.1312074742628304,0.27362456544310626,0.47951642810415673,0.6316040224905058,1.1402043198240466,0.6669123346551245,1.949380485844081,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1PR25,num_H1PR2,-0.19920969396288843,0.4611804839854643,-0.4319560364769625,0.6658024415621502,0.8193780566851914,0.3318330020216738,2.0232478255232405,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1PR23,num_H1PR2,-0.16679620463394254,0.4247954466710282,-0.3926506414818366,0.6946036587079114,0.8463720804703465,0.36810197246471893,1.9460523229561386,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED192,num_H1ED19,-0.08908090448779775,0.2820852812607946,-0.31579423105539606,0.7521792720979068,0.9147715614559045,0.5262557036476521,1.5901148507242546,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1PR22,num_H1PR2,0.08314154755014795,0.4474478646270029,0.18581281557675014,0.8526033200917422,1.0866956167647026,0.45209801870448324,2.612060470602339,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED205,num_H1ED20,0.06963983760846944,0.45541109026182247,0.1529164289091697,0.8784738119828682,1.0721219736956136,0.4391273137958759,2.617567822290569,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED194,num_H1ED19,-0.047723860262724606,0.3669595947903088,-0.13005208458984532,0.8965333854958707,0.9533970215341308,0.46442060268373403,1.9572040418050722,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED235,num_H1ED23,0.020464199748755792,0.3665865830910963,0.055823646288959965,0.9554857790596069,1.0206750271666962,0.4975568273339907,2.093785983530342,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M2_school_context,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M2_school_context,num_H1ED234,num_H1ED23,0.008951158262962106,0.30392572183161265,0.029451795685530743,0.9765060985898824,1.00899133968068,0.5561355293972305,1.8306032787620041,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1HS9,num_H1HS9,53.213503284471365,0.07281565694305137,730.7975443535349,0,1289231295257547e8,11177608666707586e7,14870061944663129e7,***,estimated,large_or_extreme_or_review
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,a_grade_wave111,a_grade_wave1,0.033441262508385854,0.05615372006827738,0.5955306695215309,0.551531791814077,1.0340067069822536,0.9262417319092578,1.1543097587283282,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,a_grade_wave112,a_grade_wave1,-0.028823422520867007,0.0743217901758019,-0.38781927147728334,0.6981761124967182,0.9715880098821714,0.8398817832579957,1.123947774274829,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1PA7,num_H1PA7,0.01182624453234455,0.048477083683962995,0.24395536269144144,0.8072813540872518,1.0118964510490582,0.9201773649894884,1.1127576775998784,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1MO93,num_H1MO9,0.015105704867460587,0.07881274533965803,0.1916657617033866,0.8480164394396299,1.015220372679064,0.8699084732764442,1.1848055706604035,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1MO92,num_H1MO9,-0.012261698214123243,0.06546612730202375,-0.187298359005638,0.8514388298974245,0.9878131700908152,0.8688582307313062,1.123054169819591,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1GH463,num_H1GH46,-0.03221042505458139,0.2034746888762963,-0.15830187642731286,0.8742291253444929,0.9683028054694052,0.6498453839384607,1.4428206251115125,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1MO104,num_H1MO10,0.010956214881496,0.08513639802666906,0.12869013882950456,0.897611093417209,1.0110164540003292,0.8556352313585214,1.1946145188955,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1MO102,num_H1MO10,0.006885760978082374,0.06702221359345568,0.10273848935891797,0.9181770960898585,1.0069095223372433,0.8829578825341498,1.1482617758205504,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,a_age_wave1,a_age_wave1,-0.0028487123796250924,0.030647107240395124,-0.09295208051056388,0.9259475699654964,0.9971553413512677,0.9390213692568384,1.0588883356001668,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1MO94,num_H1MO9,0.0064943788780392215,0.08643741857382552,0.07513388281595226,0.9401129832150064,1.0065155130829517,0.8496566421439052,1.1923327940100477,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1GH464,num_H1GH46,-0.014131917259101606,0.200354347704975,-0.07053461739652928,0.9437726473143131,0.9859674695573538,0.6657597303583689,1.4601842176637012,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1MO105,num_H1MO10,-0.005902591999826601,0.11399336332639122,-0.05178013726050015,0.9587071813853789,0.9941147940718829,0.7950664490424338,1.2429957583832554,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1MO95,num_H1MO9,-0.004148885621492682,0.12441578602927486,-0.03334693895287898,0.9734000455487268,0.9958597091141573,0.7803569574401978,1.270875527899596,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1MO103,num_H1MO10,0.002597594547513721,0.07988228603123922,0.032517779304636965,0.9740612077165061,1.0026009712193389,0.8572962940918979,1.1725335970975375,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1GH462,num_H1GH46,-0.0027878382017583383,0.22613678530685488,-0.012328105743501213,0.9901646283480103,0.9972160442104775,0.6401735692760567,1.5533909654460742,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M3_knowledge_attitudes,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M3_knowledge_attitudes,num_H1GH465,num_H1GH46,0.002301045945544616,0.19936173185872913,0.011542064387638714,0.9907917039041562,1.0023036953835363,0.678108517528431,1.4814925219360218,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M4_peers_relationships,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M4_peers_relationships,a_age_wave1,a_age_wave1,0.4757796402888718,0.11989333637269722,3.968357664264809,7.399938833979956e-5,1.6092683589731054,1.272252181289228,2.035559214815173,***,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M4_peers_relationships,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M4_peers_relationships,num_H1PF93,num_H1PF9,-0.4966494460156891,0.24054911289419423,-2.0646488363236695,0.039038695521240764,0.6085662817575569,0.3797942169493092,0.9751410178571749,*,estimated,confidence_interval_excludes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M4_peers_relationships,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M4_peers_relationships,num_H1PF92,num_H1PF9,0.18139667322282735,0.2021016289978921,0.8975517620628347,0.36949381915665547,1.1988906528022252,0.806765270661094,1.7816071782548788,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M4_peers_relationships,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M4_peers_relationships,a_grade_wave111,a_grade_wave1,0.15807971184381653,0.23938374551047925,0.6603610930504737,0.509070882660816,1.1712595542453461,0.7326315019503168,1.8724951626555075,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M4_peers_relationships,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M4_peers_relationships,num_H1PF95,num_H1PF9,-0.23828218060748432,0.49303103256415504,-0.4833005731266584,0.6289162462793167,0.7879803069572978,0.29980500336809757,2.071056043685057,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M4_peers_relationships,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M4_peers_relationships,a_grade_wave112,a_grade_wave1,0.049067718438505936,0.2789255395427482,0.17591690785628403,0.8603706384119792,1.0502914724303651,0.6079720678756537,1.8144125945035356,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M4_peers_relationships,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M4_peers_relationships,num_H1PF94,num_H1PF9,-0.05162278838151623,0.2998819443718131,-0.17214370304839344,0.8633357201866516,0.9496870322690579,0.5276134322279056,1.7094057963073759,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1HS9,num_H1HS9,53.2031348113789,0.10255688242633124,518.767083716647,0,12759329959282791e7,10435894687513803e7,15600052116723325e7,***,estimated,large_or_extreme_or_review
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,a_grade_wave111,a_grade_wave1,0.04569568822294392,0.08005923179679753,0.5707735035345644,0.5682115588782719,1.0467558223598186,0.8947415207066831,1.224596966036379,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1PA7,num_H1PA7,0.021033677938450814,0.06026199258643902,0.3490372129378294,0.7270948200744063,1.0212564448700716,0.9074835610696801,1.1492932444520334,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1WP132,num_H1WP13,-0.0610968768334374,0.2230545093784663,-0.27391007249161536,0.7841794797223354,0.9407321002144433,0.6075725328751741,1.456578163904088,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1GI1Y76,num_H1GI1Y,-0.08089896887221837,0.2991719329815494,-0.27040962053485007,0.7868705385970094,0.922286866419995,0.5131043939599831,1.6577777816440855,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1ED243,num_H1ED24,-0.020305633976834003,0.07750584847866754,-0.26198840958979835,0.7933549382057247,0.9798991370647032,0.8417964018604024,1.1406586161428893,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,a_grade_wave112,a_grade_wave1,-0.02332852117727539,0.10382317980067793,-0.22469472830693502,0.822237661081103,0.9769414850819218,0.7970626838093404,1.197414813992684,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1GH463,num_H1GH46,-0.0574680307397374,0.26648383398336967,-0.21565297181713386,0.8292782797389908,0.9441520737473228,0.5600236044447071,1.5917599388426904,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1GI1Y77,num_H1GI1Y,-0.05899448348828278,0.29844836454002605,-0.1976706542828812,0.8433210375438258,0.9427119696243819,0.5252120054564767,1.6920897626867497,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1WP86,num_H1WP8,-0.022475658051032105,0.11387316052215377,-0.1973744993813491,0.8435527416598321,0.9777750378537314,0.7821826071834345,1.2222772737078496,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1GI1Y78,num_H1GI1Y,-0.05900797381046345,0.3147940637482334,-0.1874494490393471,0.8513255641019497,0.9426992522219693,0.5086453117871187,1.7471543717123585,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1MO94,num_H1MO9,0.018465288239927734,0.10656356712939638,0.1732795620242891,0.8624476502931392,1.0186368258787863,0.8266289923220655,1.2552438792663807,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1MO104,num_H1MO10,0.017100423203364305,0.103907157283263,0.16457406448668943,0.8692943858534914,1.017247472445831,0.8298107592661268,1.2470221778186967,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1GH462,num_H1GH46,-0.04697198656201261,0.2936610809177231,-0.15995305341524998,0.8729327598312641,0.954114125232883,0.5365756581384331,1.6965617991825659,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1GH464,num_H1GH46,-0.04132621939605035,0.26312066117585714,-0.15706185599932762,0.8752105307796951,0.9595160661352361,0.5729007919012398,1.6070340522942579,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1GI1Y79,num_H1GI1Y,-0.050876147071853416,0.3377720226667741,-0.15062273858615227,0.8802871503579986,0.9503963726170511,0.4902159299889132,1.8425620422087807,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1MO92,num_H1MO9,-0.010365554411929559,0.07567106720508832,-0.1369817394518331,0.8910577800895656,0.9896879828065447,0.8532686395022446,1.1479178513850805,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1ED193,num_H1ED19,0.010654398436501941,0.07889867744892821,0.13503899914416972,0.892593409945057,1.010711358652065,0.8658989965653412,1.1797420421553952,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1WP82,num_H1WP8,-0.014265942337976949,0.10736937697424422,-0.13286788784663495,0.8943100312622787,0.985835334044412,0.79874788497901406,1.216743510846344,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1WP81,num_H1WP8,-0.015215161560141313,0.11739231712898963,-0.12960951731980067,0.8968872375250684,0.9849000041822193,0.7824665515276928,1.2397054114891515,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1GI1Y80,num_H1GI1Y,-0.0590479353395645,0.45933763983099124,-0.12855017795034301,0.897725357285475,0.9426615812710675,0.3831419585925003,2.319273148962451,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1ED242,num_H1ED24,-0.007109527780069646,0.06001964546583097,-0.11845334514874938,0.9057192886504251,0.992915685126555,0.8827192907920693,1.1168687124597658,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1WP87,num_H1WP8,0.007804542750606213,0.08161457563182434,0.09562682511287791,0.9238256805940537,1.0078350775794809,0.8588508317204762,1.1826635151122735,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1MO105,num_H1MO10,-0.012948217061377014,0.14019312078987478,-0.09235986037277928,0.9264205504893439,0.9871352504609096,0.7499665047296648,1.2993060310790425,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1MO93,num_H1MO9,0.008357172231102158,0.09372231175135848,0.0891695059045641,0.928955327029238,1.0083921908792675,0.8391728633110127,1.2117346199854702,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1GH465,num_H1GH46,-0.02329803296917616,0.26192660738749757,-0.08894870666846286,0.929130781774587,0.976971270731273,0.5846895926383453,1.6324437374151437,,estimated,confidence_interval_includes_one
strict_grade_10_12_age_15_19__a_H1HS9_yesno__M6_final_parsimonious_model,strict_grade_10_12_age_15_19,a_H1HS9_yesno,M6_final_parsimonious_model,num_H1MO103,num_H1MO10,0.00824927272511298,0.09444834000246304,0.08734163803088392,0.9304079176831782,1.008283391729821,0.8378891439724652,1.2133292397348454,,estimated,confidence_interval_includes_one
