sample_name,outcome,predictor,predictor_category,unweighted_n,public_unweighted_n,unweighted_yes,unweighted_no,weighted_total,weighted_pct_yes,public_weighted_pct_yes,disclosure_status
main_grade_10_12,a_H1CO13_yesno,num_H1RP5,5,50,50,36,14,143973.956366991,76.36695867340906,76.37,reported
main_grade_10_12,a_H1CO13_yesno,num_H1RP6,1,36,36,26,10,134476.547737259,71.68386450394227,71.68,reported
main_grade_10_12,a_H1CO13_yesno,num_H1RP6,2,55,55,40,15,162672.69726939301,80.00658306953862,80.01,reported
main_grade_10_12,a_H1CO13_yesno,num_H1RP6,3,117,117,88,29,358058.971873886,76.73006121494599,76.73,reported
main_grade_10_12,a_H1CO13_yesno,num_H1RP6,4,171,171,132,39,550313.784807525,78.4979496286234,78.50,reported
main_grade_10_12,a_H1CO13_yesno,num_H1RP6,5,98,98,73,25,303623.64559877,74.88503779842108,74.89,reported
main_grade_10_12,a_H1CO13_yesno,num_H1SE1,1,315,315,249,66,987849.055789113,79.4843133479245,79.48,reported
main_grade_10_12,a_H1CO13_yesno,num_H1SE1,2,76,76,54,22,265450.8857128,78.7218832628252,78.72,reported
main_grade_10_12,a_H1CO13_yesno,num_H1SE1,3,40,40,29,11,121706.91432088701,69.11958765937425,69.12,reported
main_grade_10_12,a_H1CO13_yesno,num_H1SE1,4,17,17,12,5,45320.487202066,81.31024373154165,81.31,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1SE1,5,23,23,15,8,78677.967819767,62.30505531558246,62.31,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1SE1,6,6,<10,1,5,16970.48530691,25.98875799189536,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_H1SE2,1,373,373,293,80,1191970.978390375,80.29654144670086,80.30,reported
main_grade_10_12,a_H1CO13_yesno,num_H1SE2,2,74,74,54,20,226733.485432943,72.12632809279586,72.13,reported
main_grade_10_12,a_H1CO13_yesno,num_H1SE2,3,18,18,10,8,56374.426660485,59.281965325753404,59.28,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1SE2,4,4,<10,1,3,13362.004287186,26.85700503729412,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_H1SE2,5,5,<10,4,1,20186.063556347,83.49271152019493,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_H1SE2,6,5,<10,0,5,13299.979219503999,0,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_H1SE3,1,325,325,255,70,1021083.19320997,80.61428607966248,80.61,reported
main_grade_10_12,a_H1CO13_yesno,num_H1SE3,2,73,73,53,20,235185.513868248,72.25671598521484,72.26,reported
main_grade_10_12,a_H1CO13_yesno,num_H1SE3,3,44,44,31,13,143456.452892691,72.4009406007785,72.40,reported
main_grade_10_12,a_H1CO13_yesno,num_H1SE3,4,21,21,15,6,70019.443348314,77.1066978211089,77.11,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1SE3,5,16,16,8,8,52225.244827872,45.14798406461343,45.15,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1SE3,6,1,<10,0,1,1044.760862089,0,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_H1TS8,0,37,37,25,12,107958.623982141,71.75445688347568,71.75,reported
main_grade_10_12,a_H1CO13_yesno,num_H1TS8,1,444,444,338,106,1417632.26796808,77.5673343382407,77.57,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP1,0,257,257,188,69,776857.333909945,74.43107646134173,74.43,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP1,1,177,177,137,40,586369.845485429,79.50074074118227,79.50,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP10,2,2,<10,1,1,7064.702732653001,47.95977692324822,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_H1WP10,3,14,14,10,4,44579.922929189,70.97846895652458,70.98,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1WP10,4,35,35,24,11,119768.395028395,69.23688977105786,69.24,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP10,5,369,369,277,92,1145675.380816705,77.12749889005539,77.13,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP13,1,13,13,12,1,38006.016570639,91.44460699382277,91.44,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1WP13,2,17,17,9,8,61841.531662489,49.20810294921019,49.21,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1WP13,3,59,59,43,16,189820.036750479,75.31045609025742,75.31,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP13,4,77,77,60,17,265593.145133251,79.33422719579353,79.33,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP13,5,102,102,81,21,321004.792672394,82.06324902179114,82.06,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP14,1,2,<10,2,0,6976.346724954999,100,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_H1WP14,2,10,10,6,4,33626.757706988,60.2069654301721,60.21,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1WP14,3,17,17,14,3,53077.581527261,83.40141673063785,83.40,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1WP14,4,36,36,25,11,114471.382119299,70.53734606292483,70.54,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP14,5,203,203,158,45,668113.454710749,79.33361217032193,79.33,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP2,0,44,44,31,13,129361.448490039,72.07922463339827,72.08,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP2,1,391,391,295,96,1238304.107860883,77.16903212103728,77.17,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP8,0,88,88,68,20,278438.551528035,76.85706893015283,76.86,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP8,1,29,29,22,7,98447.248404066,74.23440265782139,74.23,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1WP8,2,45,45,32,13,137992.759983397,74.90289963477804,74.90,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP8,3,46,46,34,12,139940.176689639,78.42520883385926,78.43,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP8,4,53,53,46,7,192475.648706571,88.25440539419562,88.25,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1WP8,5,52,52,41,11,174286.389049694,80.83802949291488,80.84,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP8,6,21,21,17,4,65714.594197743,87.81295841571207,87.81,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1WP8,7,100,100,65,35,277931.344378538,63.949943840336026,63.95,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP9,1,3,<10,2,1,8455.732785665,87.24933361319307,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_H1WP9,2,12,12,6,6,43739.544927802,45.260320768243126,45.26,review_small_outcome_cell
main_grade_10_12,a_H1CO13_yesno,num_H1WP9,3,58,58,40,18,197076.652269737,69.59458408374404,69.59,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP9,4,94,94,74,20,307935.275338012,79.78700461763898,79.79,reported
main_grade_10_12,a_H1CO13_yesno,num_H1WP9,5,253,253,190,63,759881.196185726,77.84951200210661,77.85,reported
main_grade_10_12,a_H1CO13_yesno,num_IMONTH,10,8,<10,6,2,29106.325611695,72.70707938221138,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_IMONTH,11,3,<10,3,0,11312.28490375,100,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_IMONTH,12,1,<10,1,0,2340.398784274,100,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_IMONTH,4,4,<10,4,0,12508.555714459,100,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO13_yesno,num_IMONTH,5,117,117,91,26,382179.259815275,79.86868260619464,79.87,reported
main_grade_10_12,a_H1CO13_yesno,num_IMONTH,6,125,125,100,25,396926.261045455,82.81963783727183,82.82,reported
main_grade_10_12,a_H1CO13_yesno,num_IMONTH,7,103,103,74,29,308009.065019318,72.26286011883457,72.26,reported
main_grade_10_12,a_H1CO13_yesno,num_IMONTH,8,84,84,59,25,265266.965775112,72.45277600912495,72.45,reported
main_grade_10_12,a_H1CO13_yesno,num_IMONTH,9,36,36,25,11,117941.775280883,68.69255120228206,68.69,reported
main_grade_10_12,a_H1CO13_yesno,num_IYEAR,95,481,481,363,118,1525590.891950221,77.15598536211316,77.16,reported
main_grade_10_12,a_H1CO13_yesno,num_PA21,0,333,333,258,75,1064571.246246072,78.96502022287274,78.97,reported
main_grade_10_12,a_H1CO13_yesno,num_PA21,1,37,37,29,8,110350.468181108,80.24617516790482,80.25,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,a_female,0,1763,1763,59,1704,5604909.973560025,3.0869602691925566,3.09,reported
main_grade_10_12,a_H1CO16A_yesno,a_grade_wave1,10,501,501,12,489,1499778.144286666,2.0690367850617095,2.07,reported
main_grade_10_12,a_H1CO16A_yesno,a_grade_wave1,11,619,619,17,602,1839239.399409087,2.481088727097031,2.48,reported
main_grade_10_12,a_H1CO16A_yesno,a_grade_wave1,12,643,643,30,613,2265892.429864272,4.252506422421291,4.25,reported
main_grade_10_12,a_H1CO16A_yesno,derived_age_15_19_flag,FALSE,10,10,1,9,30349.354406942,15.398931396685677,15.40,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,derived_age_15_19_flag,TRUE,1753,1753,58,1695,5574560.619153083,3.019930703864573,3.02,reported
main_grade_10_12,a_H1CO16A_yesno,derived_age_wave1,14,3,<10,0,3,4612.671243976,0,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO16A_yesno,derived_age_wave1,15,95,95,1,94,287359.631975875,0.9767817999504708,0.98,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,derived_age_wave1,16,421,421,8,413,1228991.728206323,1.6938248124540063,1.69,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,derived_age_wave1,17,608,608,19,589,1895933.671498443,2.4081094916658055,2.41,reported
main_grade_10_12,a_H1CO16A_yesno,derived_age_wave1,18,560,560,28,532,1910006.830984724,4.751818532140626,4.75,reported
main_grade_10_12,a_H1CO16A_yesno,derived_age_wave1,19,69,69,2,67,252268.756487718,3.2932366176365857,3.29,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,derived_age_wave1,20,6,<10,1,5,20879.734737414,22.3828335141044,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO16A_yesno,derived_age_wave1,21,1,<10,0,1,4856.948425552,0,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO16A_yesno,derived_grade_10_12_flag,TRUE,1763,1763,59,1704,5604909.973560025,3.0869602691925566,3.09,reported
main_grade_10_12,a_H1CO16A_yesno,derived_grade_wave1,10,501,501,12,489,1499778.144286666,2.0690367850617095,2.07,reported
main_grade_10_12,a_H1CO16A_yesno,derived_grade_wave1,11,619,619,17,602,1839239.399409087,2.481088727097031,2.48,reported
main_grade_10_12,a_H1CO16A_yesno,derived_grade_wave1,12,643,643,30,613,2265892.429864272,4.252506422421291,4.25,reported
main_grade_10_12,a_H1CO16A_yesno,derived_main_sample_flag,TRUE,1763,1763,59,1704,5604909.973560025,3.0869602691925566,3.09,reported
main_grade_10_12,a_H1CO16A_yesno,derived_strict_sample_flag,FALSE,10,10,1,9,30349.354406942,15.398931396685677,15.40,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,derived_strict_sample_flag,TRUE,1753,1753,58,1695,5574560.619153083,3.019930703864573,3.02,reported
main_grade_10_12,a_H1CO16A_yesno,num_BIO_SEX,1,860,860,18,842,2763823.989688131,2.14242579069091,2.14,reported
main_grade_10_12,a_H1CO16A_yesno,num_BIO_SEX,2,903,903,41,862,2841085.983871894,4.005808577758261,4.01,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC1,1,87,87,4,83,288167.199329174,4.1246455401375295,4.12,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC1,2,106,106,5,101,320215.148167969,3.8971296298884113,3.90,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC1,3,192,192,4,188,620149.1218263491,1.570676482601792,1.57,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC1,4,571,571,21,550,1789096.151870098,3.2929748428285506,3.29,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC1,5,800,800,25,775,2567811.281053162,3.1155422922045224,3.12,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC2,1,60,60,3,57,195866.406874636,4.103345695869694,4.10,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC2,2,153,153,4,149,478559.911105272,2.4766162910074634,2.48,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC2,3,268,268,6,262,825026.155026487,2.5465052887551796,2.55,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC2,4,640,640,19,621,2024594.773807879,2.543817425017724,2.54,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC2,5,635,635,27,608,2061174.565970997,3.911403115899326,3.91,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC3,1,63,63,3,60,186929.155362941,4.793477435665135,4.79,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC3,2,117,117,4,113,367346.847697286,4.219921349780928,4.22,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC3,3,262,262,7,255,827026.326370145,2.310074758128361,2.31,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC3,4,652,652,25,627,2056733.781500522,3.5948080498968182,3.59,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC3,5,662,662,20,642,2144686.205239203,2.5886598694287235,2.59,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC4,1,44,44,1,43,138211.960690302,2.451463429032118,2.45,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC4,2,100,100,4,96,311816.94392747,4.766862533074663,4.77,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC4,3,286,286,10,276,931221.286897107,3.5472543306189346,3.55,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC4,4,668,668,24,644,2034000.8331092831,3.523765459180867,3.52,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC4,5,658,658,19,639,2169279.733866149,2.146625290326078,2.15,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC5,1,94,94,3,91,301839.895600306,2.874586076288122,2.87,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC5,2,171,171,8,163,569402.074018536,3.6822290926643975,3.68,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC5,3,341,341,6,335,1057798.114436849,1.5950965815817135,1.60,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC5,4,568,568,19,549,1790660.180302484,3.526002811437981,3.53,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC5,5,575,575,23,552,1840038.171987887,3.4437534325612966,3.44,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC6,1,691,691,24,667,2254494.250224293,3.066624218618556,3.07,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC6,2,561,561,22,539,1696243.473239522,3.571454433366983,3.57,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC6,3,225,225,6,219,688699.956768491,3.1438151157686534,3.14,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC6,4,137,137,4,133,458188.077201755,3.018348012731316,3.02,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC6,5,140,140,3,137,480164.459054324,1.629181498937422,1.63,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC7,1,51,51,1,50,159358.438486442,0.7290312748432471,0.73,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC7,2,43,43,1,42,111291.375809327,2.53339295247414,2.53,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC7,3,219,219,8,211,680502.415334459,3.5643681827641487,3.56,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC7,4,545,545,21,524,1724729.510527318,3.4708564769375663,3.47,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC7,5,899,899,28,871,2913600.460154717,2.9146626979614263,2.91,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC8,1,85,85,0,85,255564.894998624,0,0.00,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC8,2,194,194,7,187,594243.097039475,3.4807636209179162,3.48,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1BC8,3,433,433,16,417,1368830.69577126,3.7280694157416523,3.73,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC8,4,496,496,13,483,1591377.829894949,2.1044581179783535,2.10,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1BC8,5,544,544,23,521,1758969.413722622,3.855456921871934,3.86,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1CO1,1,1763,1763,59,1704,5604909.973560025,3.0869602691925566,3.09,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1ED19,1,309,309,5,304,966063.204556784,1.6416303718764413,1.64,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED19,2,757,757,28,729,2386312.666164582,3.2724037994394237,3.27,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1ED19,3,380,380,11,369,1228551.224883057,2.6279375331268904,2.63,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1ED19,4,223,223,9,214,715665.776987737,3.598723496691712,3.60,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED19,5,92,92,6,86,305333.145350209,6.888207117328806,6.89,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED20,1,416,416,8,408,1268995.921146611,1.5557679499757882,1.56,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED20,2,745,745,24,721,2328681.318522565,3.2177890640761326,3.22,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1ED20,3,312,312,13,299,1014259.804583555,3.052577552951564,3.05,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1ED20,4,205,205,7,198,684130.175596976,3.5512937904151984,3.55,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED20,5,85,85,7,78,308842.753710318,7.476335296992138,7.48,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED23,1,183,183,5,178,564379.504511336,2.208909616815045,2.21,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED23,2,690,690,23,667,2233960.445662415,3.033190124412238,3.03,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1ED23,3,432,432,14,418,1357139.936326094,2.933915405672336,2.93,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1ED23,4,329,329,9,320,1039969.265304259,2.248336439750768,2.25,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED23,5,129,129,8,121,409460.821755921,7.227821574443963,7.23,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED24,1,388,388,8,380,1229604.270015196,2.0165228300767506,2.02,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED24,2,784,784,28,756,2435413.138228082,3.2244388826925037,3.22,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1ED24,3,325,325,10,315,1078436.399162206,2.7650461883207376,2.77,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1ED24,4,192,192,8,184,622724.461584154,3.4424890059641586,3.44,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1ED24,5,74,74,5,69,238731.704570387,7.724654484970951,7.72,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1GH44,1,38,38,3,35,113939.986290261,9.186424371981573,9.19,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1GH44,2,90,90,5,85,279184.766045283,5.8011727894025045,5.80,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1GH44,3,377,377,15,362,1197419.876215195,4.0790348547667765,4.08,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GH44,4,671,671,16,655,2127680.92664323,1.8224547613315127,1.82,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GH44,5,586,586,20,566,1886322.118615133,3.1139509851414497,3.11,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GH46,1,25,25,6,19,83232.481772079,25.46508788125804,25.47,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1GH46,2,84,84,1,83,257870.007167226,1.0853391811522426,1.09,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1GH46,3,334,334,13,321,1075541.517469665,3.6658724675420107,3.67,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GH46,4,649,649,18,631,2102495.53737816,2.651304097289926,2.65,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GH46,5,668,668,21,647,2080179.530759286,2.5889988659375036,2.59,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GI1Y,74,4,<10,0,4,16013.434533463,0,suppressed,suppressed_small_category
main_grade_10_12,a_H1CO16A_yesno,num_H1GI1Y,75,19,19,2,17,77311.275195392,11.011194157965972,11.01,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1GI1Y,76,243,243,10,233,881489.714960249,3.9044044088807137,3.90,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GI1Y,77,659,659,26,633,2163292.339519074,3.622420328252128,3.62,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GI1Y,78,557,557,15,542,1623678.235431736,2.344539498038771,2.34,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GI1Y,79,270,270,6,264,814579.657758153,1.6769639344893492,1.68,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1GI1Y,80,11,11,0,11,28545.316161958002,0,0.00,review_small_outcome_cell
main_grade_10_12,a_H1CO16A_yesno,num_H1GI20,10,501,501,12,489,1499778.144286666,2.0690367850617095,2.07,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GI20,11,619,619,17,602,1839239.399409087,2.481088727097031,2.48,reported
main_grade_10_12,a_H1CO16A_yesno,num_H1GI20,12,643,643,30,613,2265892.429864272,4.252506422421291,4.25,reported
